Video ID,Playlist video creation timestamp
eQtBECbV4XE,2012-09-16T14:39:57+00:00
slCoUXfajI0,2012-09-16T15:38:14+00:00
ywyV_GGIB2Y,2017-04-17T15:12:49+00:00





