Video ID,Playlist video creation timestamp
J88X_M6s0l4,2011-01-29T20:56:50+00:00
9F7PdDT0i1g,2011-01-29T21:20:55+00:00
ieC_xUBp-Zc,2011-01-29T21:29:06+00:00
fnN45yRmSWE,2011-01-29T21:45:54+00:00





