Video ID,Playlist video creation timestamp
eIaKC6zLmb0,2021-05-11T08:08:19+00:00
SNVjndgWBlw,2021-05-11T08:17:03+00:00
JxueKaNJ89s,2021-05-11T08:17:12+00:00
uGC6FoA82sw,2021-05-11T08:17:52+00:00
LpvCj9vCtRA,2021-05-11T08:18:27+00:00
FsP_756AZr4,2021-05-11T08:20:00+00:00
LxHWRxMGlbM,2021-05-11T08:23:36+00:00
JplyvSB8M_A,2021-05-11T08:24:43+00:00
ZboVgFP3V2g,2021-05-11T08:26:27+00:00





