Video ID,Playlist video creation timestamp
mZaAfDDraFk,2012-02-12T12:56:05+00:00
kJjHvS7O4-Q,2012-02-12T12:56:39+00:00
mhtetHcQiaQ,2012-02-12T12:57:40+00:00
j1qIV7gV0_o,2012-02-12T12:58:15+00:00





